user_id,is_member,membership_cancelled,tenure_days,recency_days,day_since_last_order,order_count,total_spend,cart_abandon_count,wishlist_idle_count,coupon_unused_count,bad_review_count,cancel_count,spending_drop_ratio,satisfaction_score,prefered_order_cat,seed_group,seed_type,churned
1942,0,1,822,6,17,20,760700,0,0,0,0,0,0.9,,가전/디지털,risk,MEMBERSHIP_CANCEL,1
1943,1,0,60,39,52,1,36581,0,0,1,0,0,0.85,,문구/오피스,risk,FIRST_ORDER_ONLY,1
1944,0,0,562,12,5,19,872993,0,1,0,0,0,1.32,4,생활용품,normal,,0
1945,0,0,944,1,30,21,439194,0,0,0,0,0,1.22,,문구/오피스,normal,,0
1946,0,0,435,12,13,21,1701336,1,0,0,0,0,1.17,5,식품,normal,,0
1947,1,0,948,4,8,25,942200,0,0,0,0,1,1.38,2,완구/취미,risk,BAD_EXPERIENCE,0
1948,0,0,98,12,14,22,1542750,0,1,0,0,0,1.18,,스포츠,normal,,0
1949,0,0,458,12,16,4,266912,0,0,0,0,0,1.13,3,뷰티,normal,,0
1950,0,0,773,11,30,15,579255,0,0,0,0,0,1.01,3,반려동물,normal,,0
1951,1,0,903,2,14,13,383864,0,1,0,0,0,0.99,,출산/유아동,normal,,0
1952,1,0,724,8,26,30,1614600,1,0,1,0,0,1.21,4,가전/디지털,normal,,0
1953,0,0,175,9,19,26,1276990,0,0,1,0,0,1.08,4,반려동물,normal,,0
1954,0,0,84,0,11,11,374462,0,0,1,0,0,1.28,,완구/취미,normal,,0
1955,0,0,938,3,3,14,550396,0,1,0,0,0,1.22,,식품,normal,,0
1956,0,0,886,11,19,28,1984444,0,0,0,0,0,0.9,,가전/디지털,normal,,0
1957,0,0,943,5,9,23,1394099,0,0,0,0,0,1.28,5,패션,normal,,0
1958,0,0,342,14,17,28,2103640,0,1,0,0,0,1.28,4,가구/인테리어,normal,,0
1959,1,0,866,6,29,22,792594,0,0,1,0,0,1.23,,헬스/건강,risk,COUPON_EXPIRING,0
1960,0,0,619,9,4,8,630848,3,0,0,0,0,0.9,,완구/취미,risk,CART_ABANDON,0
1961,0,0,578,1,12,19,1282196,0,0,1,0,0,0.78,4,패션,normal,,0
1962,0,1,891,9,16,25,1026825,0,0,2,0,0,1.26,,가전/디지털,risk,COUPON_EXPIRING,0
1963,1,0,815,59,62,28,1588272,0,0,0,0,0,0.98,,뷰티,risk,LOGIN_INACTIVE,1
1964,0,0,531,3,3,4,342164,0,0,2,0,0,1.24,,스포츠,risk,COUPON_EXPIRING,0
1965,1,0,716,1,9,21,1744365,3,0,0,0,1,0.96,3,완구/취미,composite,,0
1966,1,0,368,8,29,18,1875240,0,4,0,0,0,0.32,,헬스/건강,composite,,0
1967,0,0,974,7,7,8,701264,0,1,0,0,0,1.03,,패션,normal,,0
1968,0,0,70,7,22,8,555568,0,0,1,2,0,1.31,,헬스/건강,risk,BAD_EXPERIENCE,0
1969,0,0,273,11,19,14,1015630,0,0,0,0,0,0.83,4,패션,normal,,0
1970,0,0,501,11,18,20,1645660,0,0,0,0,0,0.77,,자동차,normal,,0
1971,0,0,72,24,57,1,78790,0,2,0,0,0,0.05,5,가구/인테리어,composite,,1
1972,0,0,488,11,4,27,1383998,0,0,1,0,0,0.18,,식품,risk,SPENDING_DROP,0
1973,0,0,815,5,15,24,1896288,0,0,0,2,1,1.05,3,생활용품,risk,BAD_EXPERIENCE,0
1974,0,0,320,2,15,15,451335,0,1,0,0,0,1.26,,문구/오피스,normal,,0
1975,0,0,210,13,7,12,990024,0,0,1,0,0,1.05,,문구/오피스,normal,,0
1976,0,0,244,0,24,10,430770,0,0,0,0,0,0.82,,출산/유아동,normal,,0
1977,0,0,915,7,28,6,411756,0,0,0,0,0,1.38,5,생활용품,normal,,1
1978,0,0,493,2,3,7,410228,0,1,0,0,0,0.94,,가전/디지털,normal,,0
1979,0,0,625,6,20,30,1514970,0,0,0,0,0,1.03,,완구/취미,normal,,0
1980,0,0,68,3,20,22,956648,0,1,0,0,0,1.4,,자동차,normal,,0
1981,0,0,873,27,21,22,715814,1,1,0,0,0,0.51,,뷰티,border,,1
1982,0,0,85,13,4,21,1660218,0,1,1,0,0,0.89,,가구/인테리어,risk,COUPON_EXPIRING,0
1983,0,0,258,7,30,16,402496,1,0,1,0,0,0.94,,패션,normal,,0
1984,0,0,273,2,15,10,801400,0,1,0,0,0,0.9,,자동차,normal,,0
1985,0,0,943,12,16,7,286713,0,0,0,0,0,0.91,4,패션,normal,,0
1986,0,0,65,25,29,21,509481,0,0,0,0,0,0.61,,완구/취미,border,,0
1987,0,0,623,5,5,30,1461060,0,4,0,0,0,0.85,,스포츠,risk,WISHLIST_IDLE,0
1988,1,0,613,13,4,9,368820,1,0,0,0,0,0.98,4,자동차,normal,,0
1989,0,0,71,25,57,1,53401,0,1,0,0,0,1.04,,식품,risk,FIRST_ORDER_ONLY,1
1990,0,0,626,68,79,9,599832,1,0,0,0,0,1.24,,자동차,risk,LOGIN_INACTIVE,1
1991,0,0,523,11,2,4,345112,1,0,1,0,0,1.02,,헬스/건강,normal,,0
1992,0,0,432,12,15,19,434036,0,0,0,0,0,1.35,,헬스/건강,normal,,0
1993,0,0,922,13,7,22,573958,0,0,1,0,0,1.25,,생활용품,normal,,0
1994,0,0,963,13,9,11,315497,0,0,1,0,0,0.12,4,완구/취미,risk,SPENDING_DROP,1
1995,0,0,257,3,8,15,640740,0,0,0,0,0,0.78,4,헬스/건강,normal,,1
1996,0,0,443,14,22,29,1839615,0,1,0,0,0,1.33,,뷰티,normal,,0
1997,0,0,405,66,75,11,268136,0,0,0,0,0,1.11,3,완구/취미,risk,LOGIN_INACTIVE,0
1998,0,0,52,15,35,1,65935,0,0,3,0,0,0.94,,패션,composite,,0
1999,0,0,415,9,25,4,200840,0,1,1,0,0,1.24,4,뷰티,risk,COUPON_EXPIRING,0
2000,0,0,960,9,3,9,704151,0,0,0,0,0,1.34,,자동차,normal,,0
2001,1,0,675,9,6,23,630131,0,4,0,0,0,0.88,,가구/인테리어,risk,WISHLIST_IDLE,0
2002,0,0,376,9,13,18,1015542,0,1,0,0,0,1.14,,가전/디지털,normal,,1
2003,0,0,716,22,22,12,559524,1,0,1,0,0,0.56,4,식품,border,,1
2004,0,0,779,24,27,6,498756,0,0,0,0,0,0.55,3,자동차,border,,1
2005,0,0,933,8,22,25,1806250,0,0,1,0,0,1.21,5,출산/유아동,normal,,0
2006,0,0,495,1,16,23,1149034,0,0,0,0,0,1.23,,반려동물,normal,,0
2007,0,0,984,4,12,21,798273,0,0,0,0,0,0.79,4,반려동물,normal,,0
2008,0,0,295,13,12,26,1728506,0,0,0,0,0,0.09,5,완구/취미,risk,SPENDING_DROP,1
2009,0,0,366,3,23,7,185290,0,0,1,0,0,1.05,,출산/유아동,normal,,0
2010,0,0,327,7,21,8,293008,0,0,1,0,0,0.85,4,자동차,normal,,0
2011,0,0,573,8,9,6,320046,0,1,0,0,0,1.1,5,패션,risk,WISHLIST_IDLE,0
2012,0,0,244,11,2,22,1312300,0,0,0,0,0,1.07,5,뷰티,normal,,0
2013,0,0,909,9,8,16,758240,1,0,0,0,0,1.39,5,출산/유아동,normal,,0
2014,0,0,422,1,13,17,467364,0,0,0,1,1,0.94,,자동차,risk,BAD_EXPERIENCE,0
2015,0,0,964,8,12,5,429945,0,0,0,0,0,0.87,,완구/취미,normal,,0
2016,0,0,614,42,42,27,1674702,0,0,0,0,0,1.01,,스포츠,risk,LOGIN_INACTIVE,0
2017,0,0,580,23,25,27,2246670,0,0,0,0,0,0.61,,식품,border,,0
2018,0,0,864,37,54,6,252726,0,0,1,0,0,0.76,,식품,risk,LOGIN_INACTIVE,0
2019,1,0,421,3,27,9,658620,4,1,0,0,0,0.86,,생활용품,risk,CART_ABANDON,0
2020,1,0,838,4,30,22,959838,0,0,1,0,0,1.27,,출산/유아동,normal,,0
2021,0,0,340,1,11,11,472318,0,0,0,0,0,1.18,,가구/인테리어,normal,,0
2022,1,0,234,13,24,16,1249840,0,0,0,0,0,1.35,4,완구/취미,normal,,0
2023,0,0,907,13,3,14,942998,0,0,0,0,0,0.94,,식품,normal,,0
2024,1,0,79,79,85,5,149065,0,0,0,0,0,0.91,4,완구/취미,risk,LOGIN_INACTIVE,0
2025,0,0,694,2,6,21,861273,0,0,0,0,0,1.13,4,완구/취미,normal,,0
2026,0,0,932,0,24,16,418096,0,0,0,0,0,1.05,5,문구/오피스,normal,,0
2027,0,0,98,5,14,25,1420725,0,1,0,0,0,1.29,,헬스/건강,normal,,0
2028,1,0,545,0,29,5,185065,1,0,0,0,0,1.36,3,스포츠,risk,CART_ABANDON,0
2029,0,0,393,3,16,13,940192,0,0,0,0,0,0.11,4,반려동물,risk,SPENDING_DROP,0
2030,0,0,173,3,29,25,1149550,0,0,0,0,0,1.27,,헬스/건강,normal,,0
2031,0,0,349,4,4,12,924624,3,1,0,0,0,1.0,,가구/인테리어,risk,CART_ABANDON,0
2032,0,0,57,17,44,1,72470,0,0,1,0,0,1.09,,가전/디지털,risk,FIRST_ORDER_ONLY,0
2033,0,0,273,12,10,26,1516164,0,1,1,0,0,1.32,4,스포츠,normal,,0
2034,0,0,131,7,12,29,1873052,0,0,0,0,0,0.81,,가구/인테리어,normal,,0
2035,0,0,694,9,20,19,850136,0,0,0,0,0,0.86,4,가구/인테리어,normal,,0
2036,0,0,284,7,11,21,1153824,0,0,0,0,0,0.89,5,문구/오피스,normal,,0
2037,0,0,498,12,12,15,686070,0,0,0,0,0,1.12,,완구/취미,normal,,0
2038,0,0,229,5,29,4,233836,0,0,0,0,0,1.3,4,스포츠,normal,,0
2039,1,0,33,15,33,1,44894,0,0,0,0,0,1.03,,생활용품,risk,FIRST_ORDER_ONLY,0
2040,1,0,407,3,18,23,1476577,0,0,0,0,0,0.92,,가구/인테리어,normal,,0
2041,1,0,460,11,10,13,304380,0,0,0,0,0,0.28,3,자동차,risk,SPENDING_DROP,0
2042,0,0,606,1,10,19,1444228,0,0,0,0,0,1.02,,자동차,normal,,1
2043,0,1,360,3,16,7,603512,1,0,0,0,0,1.05,,스포츠,normal,,0
2044,0,0,805,6,4,16,1266592,0,4,0,0,0,1.02,5,자동차,risk,WISHLIST_IDLE,0
2045,0,0,194,10,30,18,1274688,0,0,1,0,0,1.34,,가구/인테리어,normal,,0
2046,1,0,128,5,23,29,1708651,1,0,0,0,0,1.09,,생활용품,normal,,0
2047,0,0,644,8,3,23,909627,1,1,0,0,0,1.3,,생활용품,risk,CART_ABANDON,0
2048,0,0,402,0,24,13,1034306,0,1,0,0,0,0.94,,뷰티,normal,,0
2049,1,0,432,56,71,11,837661,0,1,1,1,0,0.91,,헬스/건강,composite,,1
2050,0,0,49,26,36,1,27778,0,0,0,0,0,1.34,,헬스/건강,risk,FIRST_ORDER_ONLY,0
2051,0,0,969,13,17,17,966586,0,0,0,0,0,1.04,5,자동차,normal,,0
2052,0,0,579,6,12,24,1165848,0,0,0,0,0,1.29,,식품,normal,,0
2053,0,0,542,70,97,16,1189696,0,0,0,0,0,1.08,3,패션,risk,LOGIN_INACTIVE,0
2054,0,0,834,7,14,20,463080,0,0,1,0,0,0.96,5,헬스/건강,normal,,0
2055,0,0,924,10,22,23,238692,0,0,0,0,0,0.15,,자동차,risk,SPENDING_DROP,1
2056,0,1,843,11,26,17,513230,0,0,0,0,0,0.77,,헬스/건강,normal,,0
2057,0,0,270,2,28,16,448320,0,0,0,0,0,1.36,,출산/유아동,normal,,0
2058,1,0,977,14,2,25,2055050,0,1,0,0,0,1.25,5,완구/취미,normal,,0
2059,0,0,919,9,4,20,818740,0,0,0,0,0,0.96,,패션,normal,,0
2060,0,0,268,12,27,28,1416492,0,4,1,0,0,0.75,,출산/유아동,risk,WISHLIST_IDLE,1
2061,0,0,910,4,21,30,1631850,0,0,0,0,0,0.88,,스포츠,normal,,0
2062,1,0,665,8,23,26,1318850,1,3,0,0,0,1.37,,가전/디지털,risk,WISHLIST_IDLE,0
2063,0,0,715,1,24,25,563150,2,0,3,1,2,1.39,,자동차,composite,,1
2064,0,0,254,0,13,18,969786,1,0,1,0,0,0.93,,패션,normal,,0
2065,1,0,994,8,25,21,1185009,0,0,0,0,0,0.85,,식품,normal,,0
2066,0,0,754,13,25,26,776750,0,0,0,0,0,1.08,4,가구/인테리어,normal,,0
2067,1,0,455,10,14,4,222120,0,0,0,2,0,1.17,3,생활용품,risk,BAD_EXPERIENCE,0
2068,0,0,448,0,29,7,371756,4,2,0,0,0,0.84,,패션,composite,,0
2069,0,0,547,20,28,7,283199,0,0,0,0,0,0.59,3,헬스/건강,border,,1
2070,0,1,590,16,30,5,142985,0,0,0,0,0,1.14,,뷰티,risk,MEMBERSHIP_CANCEL,1
2071,0,0,238,10,29,21,1234695,0,1,0,0,0,1.37,3,뷰티,normal,,0
2072,1,0,931,0,16,25,982675,0,0,1,0,0,1.37,3,출산/유아동,normal,,0
2073,0,0,716,10,16,9,505116,0,0,0,0,0,1.36,5,가전/디지털,normal,,0
2074,0,0,175,11,21,25,1761150,1,0,0,0,0,1.0,,식품,normal,,0
2075,0,0,630,0,18,4,149976,0,0,1,0,0,0.79,,스포츠,risk,COUPON_EXPIRING,0
2076,0,0,259,22,24,17,929492,0,0,1,0,0,0.55,,문구/오피스,border,,0
2077,0,0,756,82,103,20,1670220,1,0,0,0,0,1.24,,스포츠,risk,LOGIN_INACTIVE,0
2078,0,1,206,7,7,25,1725300,0,0,0,0,0,1.36,3,패션,risk,MEMBERSHIP_CANCEL,1
2079,0,1,529,20,23,11,232903,0,1,0,0,0,0.59,,뷰티,border,,0
2080,0,0,839,7,2,24,894792,1,0,0,0,0,0.84,4,반려동물,normal,,0
2081,0,0,67,49,53,1,20375,0,0,0,0,0,0.92,,스포츠,risk,FIRST_ORDER_ONLY,1
2082,0,0,436,12,10,29,641828,1,5,1,0,0,0.93,,가전/디지털,risk,WISHLIST_IDLE,1
2083,0,0,56,56,81,1,40254,1,0,1,0,0,1.36,,식품,composite,,1
2084,0,0,678,12,21,18,1607922,0,0,0,0,0,1.13,,가구/인테리어,normal,,0
2085,0,0,896,7,29,22,942260,0,0,0,0,0,1.14,,가구/인테리어,normal,,0
2086,0,0,248,2,15,16,590128,0,0,0,0,0,1.04,,가전/디지털,normal,,0
2087,1,0,657,69,90,22,985402,1,0,1,0,0,1.34,5,반려동물,risk,LOGIN_INACTIVE,0
2088,0,0,218,9,25,30,1574970,0,0,0,0,0,1.31,,출산/유아동,normal,,1
2089,0,0,629,8,16,16,1358992,0,3,1,0,0,1.03,,자동차,risk,WISHLIST_IDLE,0
2090,0,0,312,4,18,7,298417,0,1,1,0,0,1.33,,자동차,normal,,0
2091,0,0,312,1,12,30,1386990,0,0,1,0,0,1.14,,반려동물,normal,,0
2092,0,0,189,6,2,8,190752,0,0,0,0,0,1.17,,가전/디지털,normal,,0
2093,0,0,775,7,14,25,981000,0,0,1,0,0,1.37,,문구/오피스,normal,,1
2094,0,0,818,10,23,13,646490,1,1,0,0,0,1.12,,가구/인테리어,normal,,0
2095,1,0,367,1,2,10,467550,0,5,0,0,0,1.34,,스포츠,risk,WISHLIST_IDLE,0
2096,0,0,195,0,20,19,1462753,0,1,0,0,0,0.85,,스포츠,normal,,1
2097,0,0,743,11,6,29,1708332,1,1,1,0,0,1.17,,식품,risk,WISHLIST_IDLE,1
2098,0,0,247,3,12,20,1008500,0,1,1,0,0,1.03,5,뷰티,normal,,0
2099,0,0,164,65,94,29,2102993,0,1,1,0,0,1.29,,출산/유아동,risk,LOGIN_INACTIVE,1
2100,0,0,52,15,38,1,57775,0,0,0,0,0,1.06,5,출산/유아동,risk,FIRST_ORDER_ONLY,0
2101,0,0,478,6,5,29,2046287,0,0,0,0,0,0.31,,패션,risk,SPENDING_DROP,0
2102,0,0,58,35,46,1,35450,0,1,0,0,0,0.92,,출산/유아동,composite,,0
2103,0,0,73,0,17,7,589750,0,0,0,0,0,1.39,,자동차,normal,,0
2104,0,0,123,25,29,15,469395,0,0,0,0,0,0.61,,가전/디지털,border,,0
2105,0,0,671,11,4,22,1011736,0,0,0,0,0,0.87,,가전/디지털,normal,,1
2106,0,0,248,12,11,27,1638873,0,0,0,0,0,0.75,,식품,normal,,0
2107,0,0,565,25,21,12,938232,0,0,1,0,0,0.64,,뷰티,border,,1
2108,0,0,768,85,109,4,296812,0,0,0,1,0,1.26,,패션,composite,,1
2109,0,0,771,3,23,19,794542,1,0,0,0,0,0.98,,뷰티,normal,,0
2110,0,0,321,0,21,10,296170,0,0,0,0,0,0.98,5,자동차,normal,,0
2111,1,0,140,11,25,27,877743,0,1,0,0,0,1.22,,생활용품,normal,,0
2112,0,0,461,10,13,23,1210260,0,0,0,0,0,1.17,,뷰티,normal,,0
2113,1,0,544,0,3,30,1720860,0,0,1,0,0,0.76,,출산/유아동,normal,,1
2114,0,0,53,20,36,1,29609,0,1,1,0,0,0.91,4,가전/디지털,risk,FIRST_ORDER_ONLY,1
2115,0,0,757,3,20,4,280600,0,0,1,0,0,1.23,,헬스/건강,normal,,0
2116,0,0,586,5,28,11,795762,0,0,3,0,0,1.23,3,패션,risk,COUPON_EXPIRING,0
2117,0,0,606,8,2,18,717552,0,0,0,0,0,0.81,,가구/인테리어,normal,,0
2118,0,0,349,11,15,16,753360,1,2,0,0,0,1.02,,가전/디지털,risk,WISHLIST_IDLE,0
2119,0,0,254,9,16,5,296595,0,0,1,0,0,1.34,,완구/취미,normal,,0
2120,0,0,847,13,15,28,2348696,0,0,0,0,0,1.06,5,반려동물,normal,,0
2121,0,0,670,2,3,5,176990,0,0,0,0,0,1.22,5,가구/인테리어,normal,,0
2122,1,0,704,14,11,26,1277744,0,0,1,0,0,0.84,5,패션,normal,,0
2123,0,0,447,1,5,13,1023136,0,0,0,0,0,0.37,3,가구/인테리어,risk,SPENDING_DROP,0
2124,0,1,733,8,5,9,655722,0,1,0,0,0,1.19,3,뷰티,risk,MEMBERSHIP_CANCEL,0
2125,0,0,78,5,9,8,653232,0,0,1,0,0,0.99,3,패션,normal,,0
2126,0,0,363,4,25,12,329184,1,0,2,0,0,0.84,4,식품,composite,,0
2127,0,0,135,13,21,27,1739529,0,0,2,0,0,1.27,4,출산/유아동,risk,COUPON_EXPIRING,0
2128,0,0,195,13,15,17,740639,0,0,0,0,0,1.35,,식품,normal,,0
2129,0,0,297,0,6,15,1055685,0,0,0,0,0,0.99,,자동차,normal,,0
2130,1,0,628,14,16,30,623340,0,0,0,0,0,0.96,,가전/디지털,normal,,0
2131,0,0,113,6,9,22,763290,0,0,1,0,0,0.1,3,패션,risk,SPENDING_DROP,0
2132,0,0,149,86,92,24,1829304,0,0,0,0,0,0.83,3,출산/유아동,risk,LOGIN_INACTIVE,1
2133,0,1,104,9,5,22,915508,0,2,0,0,0,0.84,,반려동물,risk,WISHLIST_IDLE,1
2134,0,0,682,27,29,4,162876,0,0,0,0,0,0.56,4,패션,border,,0
2135,0,0,648,10,28,7,311269,1,0,0,0,0,1.1,,식품,normal,,0
2136,1,0,196,4,16,5,328600,3,1,1,0,0,1.18,4,가구/인테리어,risk,CART_ABANDON,1
2137,0,0,664,2,3,24,1483536,0,0,0,0,0,1.2,4,자동차,normal,,0
2138,1,0,290,8,4,14,508186,0,0,0,0,0,1.11,,헬스/건강,normal,,0
2139,0,0,416,10,13,16,1430208,0,1,1,0,0,1.25,,출산/유아동,normal,,1
2140,0,0,475,2,29,16,672048,0,0,0,0,0,0.25,4,자동차,risk,SPENDING_DROP,0
2141,0,0,477,8,2,26,1319942,3,0,1,0,0,1.3,,패션,risk,CART_ABANDON,0
2142,0,1,91,7,2,17,1000280,0,0,0,0,0,1.34,,자동차,normal,,0
2143,0,0,76,2,8,16,1060960,0,0,0,0,0,0.77,,출산/유아동,normal,,0
2144,0,1,263,10,2,15,433395,0,0,2,0,0,0.81,,식품,risk,COUPON_EXPIRING,0
2145,0,0,50,31,49,1,67978,3,2,0,0,0,0.83,5,뷰티,composite,,1
2146,0,0,444,4,25,26,1765114,0,0,0,0,0,1.36,4,헬스/건강,normal,,0
2147,1,0,657,0,12,18,1445814,0,1,0,0,0,1.17,,가전/디지털,normal,,0
2148,1,0,712,9,19,20,1442960,0,0,0,0,0,1.22,,가구/인테리어,normal,,1
2149,0,0,279,6,12,22,1559800,1,0,0,0,0,0.96,3,자동차,normal,,0
2150,0,0,566,4,22,23,1846739,0,1,0,0,0,1.05,,반려동물,normal,,0
2151,0,0,250,20,21,28,2315236,0,1,0,0,0,0.58,,완구/취미,border,,0
2152,0,0,58,47,48,23,37568,0,0,1,0,0,0.12,5,자동차,composite,,1
2153,0,0,389,70,97,8,331824,0,1,1,0,0,1.05,,가전/디지털,risk,LOGIN_INACTIVE,1
2154,0,0,728,2,10,22,916762,0,1,0,0,0,1.21,4,출산/유아동,normal,,0
2155,0,0,798,4,29,11,707531,1,0,0,0,0,0.87,4,가구/인테리어,risk,CART_ABANDON,1
2156,1,0,60,1,15,26,1163734,0,0,0,0,0,0.94,,패션,normal,,1
2157,0,0,364,7,23,10,292530,0,0,1,0,0,0.76,,출산/유아동,normal,,0
2158,1,0,554,5,28,25,1552100,1,0,0,0,0,0.97,,문구/오피스,normal,,0
2159,1,0,118,23,21,16,998640,0,0,0,0,0,0.5,5,완구/취미,border,,0
2160,0,0,39,28,37,1,71192,1,0,0,0,0,0.25,,생활용품,composite,,0
2161,0,0,967,11,18,17,415242,1,0,0,0,0,1.06,5,헬스/건강,normal,,0
2162,0,0,513,0,8,29,1954107,0,0,0,0,0,1.15,,뷰티,normal,,0
2163,0,0,698,8,27,9,538884,0,0,0,0,0,0.77,,스포츠,normal,,0
2164,0,0,870,11,11,19,513589,0,0,0,0,0,1.17,,헬스/건강,normal,,0
2165,0,0,544,12,26,17,1157360,0,0,0,0,0,0.99,3,출산/유아동,normal,,0
2166,0,0,922,14,15,17,163832,0,0,0,0,0,0.25,,가전/디지털,risk,SPENDING_DROP,0
2167,0,0,927,12,27,24,1749408,1,0,1,0,0,1.22,,가전/디지털,normal,,0
2168,0,0,647,7,10,13,796835,0,0,0,0,0,1.09,,헬스/건강,normal,,0
2169,0,0,661,11,26,10,834910,0,1,0,0,0,1.3,5,식품,normal,,0
2170,1,0,868,1,10,23,1985659,0,0,0,0,0,0.95,,가구/인테리어,normal,,0
2171,0,0,74,13,11,14,660828,0,0,1,0,0,0.94,3,완구/취미,normal,,0
2172,0,0,194,11,9,8,429752,1,0,0,0,0,1.22,,문구/오피스,normal,,0
2173,1,0,49,43,36,1,19598,0,1,1,1,0,0.82,4,스포츠,composite,,0
2174,0,0,775,24,27,27,1118070,0,0,0,0,0,0.55,,완구/취미,border,,0
2175,1,0,970,14,22,30,1235490,0,0,0,0,0,1.2,4,완구/취미,normal,,0
2176,0,0,927,8,26,6,514146,0,1,0,0,0,1.04,5,뷰티,normal,,0
2177,0,0,619,28,20,24,661848,0,0,1,0,0,0.56,4,문구/오피스,border,,0
2178,0,0,808,3,24,23,320868,0,0,0,0,0,0.28,,뷰티,risk,SPENDING_DROP,0
2179,0,0,460,0,26,12,750492,0,0,0,0,0,1.12,,스포츠,normal,,1
2180,0,1,456,6,30,29,1497734,2,1,1,0,0,1.04,3,가구/인테리어,risk,CART_ABANDON,1
2181,0,0,182,0,28,29,805591,0,0,0,1,0,1.01,,완구/취미,risk,BAD_EXPERIENCE,0
2182,1,0,390,5,30,17,1050022,0,0,2,0,0,0.93,,출산/유아동,risk,COUPON_EXPIRING,0
2183,0,0,595,6,12,25,1574050,0,0,0,0,0,0.81,,자동차,normal,,0
2184,0,0,320,7,15,9,503928,0,0,0,0,0,0.97,,패션,normal,,0
2185,0,0,888,6,27,29,2598197,1,0,0,0,0,0.8,,생활용품,normal,,1
2186,1,0,421,4,12,16,543360,0,1,1,0,0,0.92,,패션,normal,,0
2187,0,0,584,9,21,28,2293368,1,0,1,0,0,1.29,,완구/취미,normal,,0
2188,0,1,601,6,19,10,758100,0,0,1,0,0,1.28,,자동차,normal,,0
2189,0,1,807,11,16,5,113025,1,0,0,0,0,1.15,,생활용품,risk,MEMBERSHIP_CANCEL,1
2190,0,0,998,3,18,8,591184,0,0,0,0,0,1.23,,문구/오피스,normal,,0
2191,1,0,686,11,19,21,1034733,0,0,1,0,0,1.24,,패션,normal,,0
2192,0,0,335,10,20,24,215880,0,0,0,0,0,0.29,3,패션,risk,SPENDING_DROP,0
2193,0,0,198,13,10,19,1218337,1,5,0,0,0,0.99,,완구/취미,risk,WISHLIST_IDLE,1
2194,0,0,599,0,11,12,739812,1,4,0,0,0,1.25,4,출산/유아동,risk,WISHLIST_IDLE,0
2195,1,0,581,0,20,13,808431,0,0,0,0,0,0.91,,스포츠,normal,,0
2196,0,0,969,5,20,4,103672,0,1,2,0,0,1.22,,문구/오피스,risk,COUPON_EXPIRING,0
2197,0,0,210,10,29,12,309660,0,1,0,0,0,1.09,3,반려동물,normal,,0
2198,0,0,203,5,18,28,1588944,0,1,0,0,0,1.3,,생활용품,normal,,0
2199,1,0,101,3,5,8,621392,0,0,0,0,0,1.05,3,패션,normal,,0
2200,1,0,434,1,23,23,1390810,0,1,0,0,0,1.4,,식품,normal,,0
2201,0,0,595,11,7,25,1160150,0,0,0,0,0,1.3,,완구/취미,normal,,0
2202,0,0,865,10,18,14,1007454,0,1,0,0,0,1.12,,출산/유아동,normal,,0
2203,0,0,310,10,26,9,439263,0,1,0,0,0,1.17,,생활용품,normal,,0
2204,0,0,621,6,24,27,1530711,0,0,0,0,0,1.35,,출산/유아동,normal,,0
2205,1,0,161,13,16,10,452270,0,0,0,0,0,1.13,3,생활용품,normal,,0
2206,1,0,717,14,23,25,783275,0,1,3,0,1,1.33,,출산/유아동,composite,,0
2207,0,0,210,14,14,28,1887844,0,0,0,0,0,1.11,5,반려동물,normal,,0
2208,0,0,83,14,15,30,1200660,0,0,0,0,0,1.17,,출산/유아동,normal,,0
2209,0,1,521,83,91,7,164745,4,1,0,0,0,1.19,,자동차,composite,,1
2210,0,1,791,8,22,29,2282967,0,1,0,0,0,1.05,,가구/인테리어,normal,,1
2211,0,0,654,5,24,18,972198,0,0,0,0,0,0.95,,식품,normal,,0
2212,0,0,667,5,4,10,252150,1,0,0,0,0,0.79,,스포츠,risk,CART_ABANDON,0
2213,1,0,676,0,19,19,1133331,0,2,0,0,0,1.16,,가전/디지털,risk,WISHLIST_IDLE,0
2214,0,0,906,8,8,16,1380160,0,0,0,0,0,1.09,,문구/오피스,normal,,0
2215,0,0,77,10,17,8,577952,0,0,0,0,0,0.82,4,출산/유아동,normal,,0
2216,0,0,706,12,23,7,165557,0,0,0,0,0,1.32,,스포츠,normal,,0
2217,0,0,162,2,20,21,1859529,0,1,0,0,0,0.81,,문구/오피스,normal,,1
2218,1,0,197,3,27,24,657440,2,0,1,0,0,0.07,4,생활용품,composite,,0
2219,0,0,858,2,20,19,738549,0,0,0,0,0,0.93,3,가전/디지털,normal,,0
2220,0,0,583,10,29,26,2008058,0,0,0,0,0,0.78,,패션,normal,,0
2221,0,0,383,0,15,26,2192684,0,0,0,0,0,1.09,4,패션,normal,,1
2222,1,0,945,3,8,27,1737288,0,0,1,0,0,1.04,4,완구/취미,normal,,0
2223,0,0,163,12,7,27,1311552,0,0,0,1,1,1.19,2,출산/유아동,risk,BAD_EXPERIENCE,1
2224,0,0,986,0,13,25,916075,0,0,0,0,0,1.19,,가구/인테리어,normal,,0
2225,0,0,287,8,10,27,1531440,0,0,1,0,0,1.1,3,식품,normal,,0
2226,0,0,138,3,4,7,423108,2,1,0,0,0,1.21,,문구/오피스,risk,CART_ABANDON,0
2227,0,0,872,5,29,24,634824,0,4,0,0,0,0.96,,자동차,risk,WISHLIST_IDLE,0
